"id","basic_id","mixed_incl","present","present_quantity_unknown","tested","marker_type_id","site_id","site_id2","start_year","end_year","k13_id"
"59","2667","false","32","false","154","109","149","null","2007","2008","null"
"60","2801","false","100","false","180","72","94","null","2010","2010","null"
"61","2804","false","4","false","180","77","94","null","2010","2010","null"
"62","2620","true","27","false","54","116","125","null","2003","2004","null"
"63","2886","false","26","false","26","35","156","null","2002","2002","null"
"64","2910","false","26","false","26","35","504","null","2004","2004","null"
"67","2851","false","3","false","16","72","207","null","2012","2012","null"
"70","2615","true","227","false","324","65","125","null","2003","2004","null"
"71","3542","false","12","false","50","150","578","null","2002","2003","null"
"72","2812","false","51","false","51","126","680","null","2007","2007","null"
"73","2509","false","13","false","88","89","415","null","2012","2013","null"
"74","2873","false","50","false","70","72","110","null","2004","2004","null"
"75","2506","false","38","false","171","62","687","null","1998","1998","null"
"76","2602","false","88","false","141","89","117","null","2007","2008","null"
"77","3250","false","23","false","46","108","193","null","2002","2008","null"
"78","3244","false","1","false","46","112","193","null","2002","2008","null"
"79","2990","false","22","false","25","72","756","null","2004","2004","null"
"80","3503","false","1","false","16","50","788","null","2007","2007","null"
"81","2522","false","40","false","40","111","3","null","2009","2011","null"
"82","2827","false","37","false","37","126","276","null","2008","2008","null"
"86","3100","false","104","false","139","80","423","null","2010","2010","null"
"87","2684","false","158","false","184","134","344","null","2008","2008","null"
"88","3003","false","9","false","170","89","599","null","2008","2010","null"
"90","2818","false","11","false","34","170","804","null","2009","2009","null"
"91","3154","false","42","false","134","141","618","null","2009","2009","null"
"92","3230","false","8","false","40","141","291","null","2008","2008","null"
"93","2488","false","18","false","29","141","816","null","1998","1999","null"
"94","2776","false","41","false","41","50","708","null","2009","2010","null"
"95","3087","false","20","false","203","62","140","null","2005","2009","null"
"98","2679","false","27","false","188","124","344","null","2008","2008","null"
"99","3529","false","62","false","62","48","503","null","2004","2005","null"
"100","3170","false","52","false","52","65","575","null","2005","2007","null"
"101","3176","false","6","false","10","141","542","null","2005","2007","null"
"102","2729","false","57","false","184","89","543","null","2005","2005","null"
"103","2727","false","0","false","113","111","605","null","2005","2005","null"
"104","2664","false","108","false","156","124","149","null","2007","2008","null"
"105","3133","false","45","false","46","72","316","null","2009","2010","null"
"107","3481","false","3","false","36","103","354","null","2006","2006","null"
"108","2629","true","41","false","272","111","320","null","2005","2006","null"
"109","2932","false","9","false","14","65","129","null","2002","2002","null"
"110","3518","false","27","false","240","155","154","null","2006","2007","null"
"111","3403","false","6","false","82","52","723","null","2001","2001","null"
"113","3401","false","4","false","82","47","723","null","2001","2001","null"
"115","2985","false","4","false","32","72","818","null","1999","1999","null"
"116","3234","false","6","false","46","113","193","null","2002","2008","null"
"117","3494","false","4","false","16","35","788","null","2007","2007","null"
"118","3165","false","1","false","178","62","733","null","2005","2007","null"
"119","3485","false","3","false","16","56","788","null","2007","2007","null"
"121","3064","false","0","false","29","65","730","null","1988","2009","null"
"122","3095","false","69","false","229","62","802","null","2005","2009","null"
"123","2526","false","2","false","35","127","3","null","2009","2011","null"
"124","2517","false","38","false","38","65","3","null","2009","2011","null"
"125","3391","false","7","false","82","29","723","null","2001","2001","null"
"126","2758","false","70","false","121","65","597","null","2010","2010","null"
"127","2721","false","66","false","113","65","605","null","2005","2005","null"
"128","2848","false","16","false","16","126","207","null","2012","2012","null"
"130","3233","false","2","false","40","116","291","null","2008","2008","null"
"131","3102","true","16","false","81","72","425","null","2010","2010","null"
"132","3002","false","4","false","51","89","801","null","2010","2010","null"
"133","3294","true","4","false","144","89","731","null","2005","2007","null"
"134","2795","false","43","false","43","41","169","null","2009","2010","null"
"135","3475","false","2","false","38","49","354","null","2006","2006","null"
"136","2903","false","1","false","26","72","504","null","2004","2004","null"
"139","3216","false","72","false","121","141","279","null","2008","2008","null"
"140","2616","false","22","false","82","132","320","null","2005","2006","null"
"141","2899","false","12","false","16","141","15","null","2003","2003","null"
"142","3046","false","7","false","8","140","298","null","2010","2010","null"
"143","3399","false","7","false","82","43","723","null","2001","2001","null"
"145","3105","false","24","false","139","72","423","null","2010","2010","null"
"146","2787","false","6","false","6","36","244","null","2009","2010","null"
"147","3460","false","6","false","38","56","354","null","2006","2006","null"
"148","2959","false","17","false","138","117","603","null","2010","2010","null"
"149","2590","false","0","false","85","101","602","null","2007","2010","null"
"150","3265","false","63","false","63","161","107","null","2007","2009","null"
"151","2817","false","19","false","34","156","804","null","2009","2009","null"
"152","2929","false","9","false","14","35","129","null","2002","2002","null"
"153","3471","false","5","false","38","36","354","null","2006","2006","null"
"154","2998","false","5","false","40","80","345","null","2008","2008","null"
"156","2764","false","24","false","121","116","597","null","2010","2010","null"
"159","2939","false","13","false","53","125","350","null","2001","2001","null"
"160","3047","false","1","false","8","104","298","null","2010","2010","null"
"161","2751","false","9","false","139","65","347","null","2010","2011","null"
"162","3482","false","3","false","36","105","354","null","2006","2006","null"
"163","3160","false","129","false","134","65","618","null","2009","2009","null"
"164","3246","false","49","false","51","141","812","null","2006","2008","null"
"165","2991","false","14","false","22","99","509","null","1997","1997","null"
"166","2603","false","8","false","141","62","117","null","2007","2008","null"
"167","2823","false","1","false","78","139","567","null","2010","2010","null"
"168","2949","false","18","false","82","125","601","null","2006","2006","null"
"169","3374","false","2","false","4","65","525","null","2005","2006","null"
"170","3465","false","1","false","38","62","354","null","2006","2006","null"
"171","2844","false","111","false","195","161","667","null","2010","2010","null"
"172","3293","true","141","false","144","65","731","null","2005","2007","null"
"173","3149","false","4","false","96","109","124","null","2004","2004","null"
"177","3514","false","172","false","240","116","154","null","2006","2007","null"
"179","3059","false","8","false","186","89","390","null","2009","2010","null"
"180","3498","false","1","false","16","40","788","null","2007","2007","null"
"182","3395","false","9","false","82","37","723","null","2001","2001","null"
"183","2719","false","9","false","113","61","605","null","2005","2005","null"
"184","2678","false","115","false","188","141","344","null","2008","2008","null"
"185","2789","false","6","false","6","49","244","null","2009","2010","null"
"186","3408","false","4","false","67","104","723","null","2001","2001","null"
"188","2961","false","126","false","126","160","603","null","2010","2010","null"
"189","2799","false","10","false","43","132","169","null","2009","2010","null"
"190","2880","false","26","false","54","99","208","null","2003","2003","null"
"191","2938","false","36","false","53","65","350","null","2001","2001","null"
"192","2957","false","94","false","138","141","603","null","2010","2010","null"
"193","2704","false","28","false","124","125","590","null","2011","2011","null"
"194","2854","false","626","false","626","35","511","null","2000","2008","null"
"195","2850","false","12","false","16","80","207","null","2012","2012","null"
"196","3156","false","81","false","134","125","618","null","2009","2009","null"
"197","3168","false","21","false","178","124","733","null","2005","2007","null"
"200","2926","false","3","false","16","125","60","null","2006","2006","null"
"201","2737","false","4","false","180","109","543","null","2005","2005","null"
"202","2681","false","46","false","186","116","344","null","2008","2008","null"
"203","2906","false","33","false","33","99","52","null","2005","2005","null"
"204","2922","false","4","false","16","99","60","null","2006","2006","null"
"205","2666","false","114","false","154","111","149","null","2007","2008","null"
"206","2690","false","23","false","31","141","532","null","2010","2010","null"
"207","2864","false","23","false","547","131","511","null","2000","2008","null"
"208","3151","false","90","false","96","65","124","null","2004","2004","null"
"212","3086","false","145","false","203","65","140","null","2005","2009","null"
"213","2747","false","66","false","71","89","658","null","2010","2011","null"
"214","2972","false","9","false","75","41","643","null","2007","2011","null"
"215","3043","false","8","false","8","65","298","null","2010","2010","null"
"217","3177","false","4","false","10","125","542","null","2005","2007","null"
"218","3091","false","175","false","209","125","802","null","2005","2009","null"
"219","3497","false","1","false","16","37","788","null","2007","2007","null"
"221","2723","false","17","false","113","141","605","null","2005","2005","null"
"222","3515","false","80","false","240","111","154","null","2006","2007","null"
"223","2623","true","4","false","54","111","125","null","2003","2004","null"
"224","3033","false","30","false","77","72","418","null","2008","2008","null"
"225","2668","false","7","false","7","126","149","null","2007","2008","null"
"227","2588","false","5","false","79","125","602","null","2007","2010","null"
"228","3067","false","17","false","19","89","796","null","2010","2010","null"
"229","3396","false","23","false","82","41","723","null","2001","2001","null"
"231","3409","false","4","false","66","106","723","null","2001","2001","null"
"232","3519","false","55","false","240","146","154","null","2006","2007","null"
"233","3054","false","11","false","115","127","390","null","2009","2010","null"
"235","2518","false","0","false","32","125","3","null","2009","2011","null"
"236","3440","false","7","false","91","104","210","null","2002","2002","null"
"237","3379","false","0","false","1","65","728","null","2006","2006","null"
"238","2628","true","27","false","272","103","320","null","2005","2006","null"
"239","2912","false","25","false","26","99","563","null","2003","2003","null"
"240","3001","false","47","false","51","65","801","null","2010","2010","null"
"241","3522","false","43","false","240","163","154","null","2006","2007","null"
"242","3266","false","63","false","63","140","107","null","2007","2009","null"
"243","3398","false","17","false","82","42","723","null","2001","2001","null"
"244","2989","false","35","false","40","72","345","null","2008","2008","null"
"246","2811","false","1","false","51","150","680","null","2007","2007","null"
"247","2695","false","13","false","31","161","532","null","2010","2010","null"
"248","3301","false","6","false","43","81","740","null","2004","2004","null"
"249","2770","false","6","false","6","65","244","null","2009","2010","null"
"250","3420","false","12","false","100","17","210","null","2002","2002","null"
"251","3089","false","0","false","202","55","140","null","2005","2009","null"
"252","3463","false","5","false","38","58","354","null","2006","2006","null"
"253","2689","false","31","false","187","65","344","null","2008","2008","null"
"254","3062","true","89","false","117","161","588","null","2010","2010","null"
"255","2749","false","3","false","71","62","658","null","2010","2011","null"
"256","2660","false","1","false","150","89","149","null","2007","2008","null"
"257","3031","false","2","false","77","79","418","null","2008","2008","null"
"258","3021","false","2","false","104","102","649","null","2010","2010","null"
"260","2724","false","63","false","113","125","605","null","2005","2005","null"
"261","3267","false","63","false","63","134","107","null","2007","2009","null"
"262","2491","false","0","false","27","89","816","null","1998","1999","null"
"263","2856","false","53","false","53","48","511","null","2000","2008","null"
"264","2934","false","17","false","17","35","361","null","2002","2002","null"
"265","3382","false","28","false","82","59","723","null","2001","2001","null"
"266","2878","false","11","false","54","80","208","null","2003","2003","null"
"269","3350","false","25","false","26","35","441","null","2007","2008","null"
"270","2839","false","25","false","136","116","328","null","2009","2009","null"
"272","3454","false","0","false","33","113","702","null","2005","2005","null"
"274","3243","false","46","false","46","50","193","null","2002","2008","null"
"275","3027","false","3","false","80","144","649","null","2010","2010","null"
"276","2921","false","12","false","16","80","60","null","2006","2006","null"
"277","2619","true","194","false","324","125","125","null","2003","2004","null"
"278","2630","true","269","false","402","65","9","null","2007","2008","null"
"279","3139","false","24","false","167","141","540","null","2004","2008","null"
"281","3491","false","2","false","16","17","788","null","2007","2007","null"
"282","3419","false","11","false","100","62","210","null","2002","2002","null"
"283","2703","false","20","false","124","124","590","null","2011","2011","null"
"284","3048","false","33","false","40","126","82","null","2009","2010","null"
"285","2783","false","82","false","82","50","369","null","2009","2010","null"
"286","3524","false","66","false","240","166","154","null","2006","2007","null"
"287","3005","false","93","false","170","141","599","null","2008","2010","null"
"288","3096","false","35","false","229","89","802","null","2005","2009","null"
"289","3372","false","0","false","1","65","168","null","2006","2006","null"
"290","2796","false","43","false","43","49","169","null","2009","2010","null"
"291","3430","false","3","false","100","41","210","null","2002","2002","null"
"292","2591","false","0","false","80","103","602","null","2007","2010","null"
"293","3085","false","20","false","201","141","140","null","2005","2009","null"
"294","3142","false","21","false","164","116","540","null","2004","2008","null"
"296","3355","false","14","false","26","126","441","null","2007","2008","null"
"298","2692","false","5","false","31","125","532","null","2010","2010","null"
"299","2925","false","13","false","16","141","60","null","2006","2006","null"
"301","3369","false","1","false","1","65","363","null","2003","2003","null"
"302","2865","false","34","false","84","65","807","null","2009","2010","null"
"303","2862","false","42","false","547","128","511","null","2000","2008","null"
"304","3367","false","1","false","1","65","224","null","1999","1999","null"
"305","3539","false","0","false","62","36","503","null","2004","2005","null"
"306","3375","false","2","false","4","89","525","null","2005","2006","null"
"308","3152","false","2","false","96","62","124","null","2004","2004","null"
"309","3425","false","8","false","100","29","210","null","2002","2002","null"
"310","2761","false","61","false","121","125","597","null","2010","2010","null"
"313","2756","false","34","false","121","89","597","null","2010","2010","null"
"314","3412","false","67","false","67","141","723","null","2001","2001","null"
"315","2715","false","106","false","189","60","543","null","2005","2005","null"
"316","3008","false","27","false","104","89","649","null","2010","2010","null"
"319","3018","false","7","false","104","109","649","null","2010","2010","null"
"320","3546","false","54","false","55","99","578","null","2002","2003","null"
"322","3431","false","4","false","100","40","210","null","2002","2002","null"
"324","2874","false","38","false","70","141","110","null","2004","2004","null"
"325","2732","false","29","false","181","141","543","null","2005","2005","null"
"326","2885","false","11","false","26","99","156","null","2002","2002","null"
"327","3364","false","3","false","4","65","569","null","2004","2005","null"
"328","2775","false","39","false","41","49","708","null","2009","2010","null"
"329","2788","false","6","false","6","41","244","null","2009","2010","null"
"330","2820","false","2","false","34","167","804","null","2009","2009","null"
"331","3050","false","1","false","40","129","82","null","2009","2010","null"
"332","2889","false","7","false","34","80","91","null","2006","2006","null"
"333","2726","false","113","false","113","134","605","null","2005","2005","null"
"334","2877","false","18","false","18","141","483","null","2004","2004","null"
"335","3499","false","0","false","16","41","788","null","2007","2007","null"
"336","3022","false","1","false","104","101","649","null","2010","2010","null"
"337","3534","false","0","false","62","111","503","null","2004","2005","null"
"338","3380","false","1","false","1","89","728","null","2006","2006","null"
"339","2895","false","16","false","34","125","91","null","2006","2006","null"
"340","2927","false","5","false","14","80","129","null","2002","2002","null"
"341","2625","true","114","false","272","125","320","null","2005","2006","null"
"343","3030","false","21","false","77","80","418","null","2008","2008","null"
"344","3500","false","2","false","16","42","788","null","2007","2007","null"
"345","3036","false","49","false","75","72","596","null","1999","1999","null"
"346","2901","false","7","false","34","33","91","null","2006","2006","null"
"347","3249","false","1","false","46","107","193","null","2002","2008","null"
"348","3065","false","0","false","29","62","730","null","1988","2009","null"
"349","3253","false","179","false","179","99","712","null","2002","2003","null"
"350","3370","false","10","false","17","65","138","null","2005","2006","null"
"351","3453","false","0","false","36","50","702","null","2005","2005","null"
"352","2893","false","27","false","34","35","91","null","2006","2006","null"
"353","3057","false","3","false","46","89","199","null","2009","2010","null"
"354","3439","false","4","false","91","103","210","null","2002","2002","null"
"355","3384","false","42","false","82","65","723","null","2001","2001","null"
"356","3159","false","119","false","134","134","618","null","2009","2009","null"
"357","3492","false","2","false","16","20","788","null","2007","2007","null"
"358","2974","false","58","false","75","50","643","null","2007","2011","null"
"360","3098","false","212","false","212","54","802","null","2005","2009","null"
"363","3108","false","11","false","139","81","423","null","2010","2010","null"
"365","2503","false","52","false","171","124","687","null","1998","1998","null"
"366","2962","false","126","false","126","140","603","null","2010","2010","null"
"368","3171","false","25","false","52","141","575","null","2005","2007","null"
"369","2881","false","42","false","54","35","208","null","2003","2003","null"
"370","2763","false","15","false","121","117","597","null","2010","2010","null"
"371","3525","false","62","false","62","55","503","null","2004","2005","null"
"372","2833","false","41","false","136","81","328","null","2009","2009","null"
"374","2996","false","1","false","40","80","534","null","2002","2003","null"
"375","2777","false","1","false","41","125","708","null","2009","2010","null"
"377","3418","false","22","false","100","65","210","null","2002","2002","null"
"378","2798","false","1","false","43","125","169","null","2009","2010","null"
"379","3437","false","7","false","91","116","210","null","2002","2002","null"
"382","3135","false","1","false","169","89","540","null","2004","2008","null"
"383","2988","false","2","false","33","70","558","null","2004","2004","null"
"386","2863","false","18","false","547","129","511","null","2000","2008","null"
"387","3411","false","13","false","82","70","723","null","2001","2001","null"
"389","3092","false","25","false","209","124","802","null","2005","2009","null"
"390","2713","false","14","false","123","65","590","null","2011","2011","null"
"391","3531","false","1","false","62","103","503","null","2004","2005","null"
"392","2838","false","5","false","136","117","328","null","2009","2009","null"
"393","2830","false","91","false","195","80","667","null","2010","2010","null"
"394","3056","false","43","false","46","65","199","null","2009","2010","null"
"396","2487","false","10","false","29","125","816","null","1998","1999","null"
"398","2712","false","5","false","123","62","590","null","2011","2011","null"
"399","3274","false","109","false","376","65","826","null","2006","2008","null"
"400","2997","false","5","false","22","80","509","null","1997","1997","null"
"401","3540","false","0","false","62","50","503","null","2004","2005","null"
"402","3523","false","3","false","240","172","154","null","2006","2007","null"
"403","3235","false","4","false","46","116","193","null","2002","2008","null"
"404","3238","false","46","false","46","65","193","null","2002","2008","null"
"405","3528","false","62","false","62","38","503","null","2004","2005","null"
"406","3052","false","2","false","18","127","199","null","2009","2010","null"
"407","3169","false","0","false","52","89","575","null","2005","2007","null"
"408","3014","false","50","false","104","161","649","null","2010","2010","null"
"409","2871","false","15","false","70","80","110","null","2004","2004","null"
"410","3012","false","12","false","104","124","649","null","2010","2010","null"
"411","3271","false","13","false","63","127","107","null","2007","2009","null"
"413","2805","false","1","false","180","79","94","null","2010","2010","null"
"414","2716","false","83","false","189","59","543","null","2005","2005","null"
"415","2700","false","2","false","31","62","532","null","2010","2010","null"
"416","3461","false","1","false","38","57","354","null","2006","2006","null"
"417","2714","false","68","false","68","80","548","null","2008","2009","null"
"418","2954","false","157","false","430","80","603","null","2010","2010","null"
"419","2637","true","27","false","109","125","323","null","2010","2010","null"
"420","3456","false","0","false","33","103","702","null","2005","2005","null"
"421","2973","false","18","false","75","49","643","null","2007","2011","null"
"423","3272","false","7","false","63","128","107","null","2007","2009","null"
"424","2904","false","25","false","26","99","504","null","2004","2004","null"
"425","3422","false","17","false","100","20","210","null","2002","2002","null"
"426","3167","false","84","false","178","125","733","null","2005","2007","null"
"427","3175","false","9","false","10","65","542","null","2005","2007","null"
"428","3076","false","48","false","48","72","37","null","2005","2005","null"
"431","2915","false","1","false","26","33","563","null","2003","2003","null"
"433","3516","false","2","false","666","65","154","null","2006","2007","null"
"434","2861","false","132","false","547","127","511","null","2000","2008","null"
"435","3413","false","67","false","67","134","723","null","2001","2001","null"
"436","3107","false","14","false","146","81","612","null","2009","2009","null"
"437","2663","false","2","false","156","125","149","null","2007","2008","null"
"439","2709","false","14","false","125","109","590","null","2011","2011","null"
"440","3392","false","42","false","82","35","723","null","2001","2001","null"
"441","2734","false","34","false","181","124","543","null","2005","2005","null"
"442","3226","false","8","false","40","80","291","null","2008","2008","null"
"443","2982","false","120","false","139","99","692","null","2009","2010","null"
"444","3300","false","0","false","43","99","740","null","2004","2004","null"
"445","2913","false","24","false","26","141","563","null","2003","2003","null"
"446","3435","false","7","false","100","50","210","null","2002","2002","null"
"447","3467","false","3","false","38","20","354","null","2006","2006","null"
"448","2965","false","27","false","102","150","603","null","2010","2010","null"
"449","2843","false","29","false","195","125","667","null","2010","2010","null"
"451","3066","false","29","false","29","89","730","null","1988","2009","null"
"452","2661","false","149","false","150","65","149","null","2007","2008","null"
"453","3415","false","11","false","100","57","210","null","2002","2002","null"
"454","3041","false","6","false","77","124","418","null","2008","2008","null"
"455","3088","false","38","false","203","89","140","null","2005","2009","null"
"456","3007","false","73","false","170","125","599","null","2008","2010","null"
"457","2945","false","21","false","79","125","190","null","2004","2004","null"
"459","2784","false","0","false","82","125","369","null","2009","2010","null"
"460","2803","false","2","false","180","95","94","null","2010","2010","null"
"464","2940","false","53","false","79","65","144","null","2002","2002","null"
"465","3424","false","17","false","100","30","210","null","2002","2002","null"
"466","3273","false","13","false","63","130","107","null","2007","2009","null"
"467","3024","false","30","false","80","150","649","null","2010","2010","null"
"468","3527","false","62","false","62","35","503","null","2004","2005","null"
"469","2785","false","29","false","82","132","369","null","2009","2010","null"
"470","2892","false","1","false","34","77","91","null","2006","2006","null"
"471","3051","false","16","false","18","126","199","null","2009","2010","null"
"474","3110","false","9","false","83","81","825","null","2011","2011","null"
"475","3366","false","2","false","2","65","185","null","2003","2005","null"
"476","3536","false","0","false","62","69","503","null","2004","2005","null"
"477","2937","false","11","false","34","125","41","null","2000","2000","null"
"478","2515","false","40","false","40","111","533","null","2005","2006","null"
"479","2887","false","6","false","25","141","156","null","2002","2002","null"
"480","3237","false","46","false","46","56","193","null","2002","2008","null"
"481","2489","false","1","false","29","124","816","null","1998","1999","null"
"482","2928","false","9","false","14","99","129","null","2002","2002","null"
"483","3535","false","0","false","62","56","503","null","2004","2005","null"
"484","2767","false","13","false","121","111","597","null","2010","2010","null"
"487","3028","false","19","false","80","156","649","null","2010","2010","null"
"488","2828","false","41","false","136","80","328","null","2009","2009","null"
"489","3302","false","2","false","43","74","740","null","2004","2004","null"
"490","2516","false","38","false","40","145","533","null","2005","2006","null"
"491","3299","false","30","false","43","72","740","null","2004","2004","null"
"493","3132","false","1","false","46","71","316","null","2009","2010","null"
"496","3155","false","11","false","134","124","618","null","2009","2009","null"
"497","3351","false","25","false","26","36","441","null","2007","2008","null"
"498","2835","false","34","false","136","124","328","null","2009","2009","null"
"499","3490","false","2","false","16","62","788","null","2007","2007","null"
"500","3489","false","3","false","16","65","788","null","2007","2007","null"
"501","2722","false","23","false","113","62","605","null","2005","2005","null"
"503","2505","false","79","false","171","65","687","null","1998","1998","null"
"504","3373","false","1","false","1","89","168","null","2006","2006","null"
"505","3104","true","15","false","83","72","825","null","2011","2011","null"
"506","2626","true","128","false","272","116","320","null","2005","2006","null"
"507","3449","false","0","false","36","36","702","null","2005","2005","null"
"508","3131","false","6","false","46","109","316","null","2009","2010","null"
"509","3252","false","12","false","88","125","443","null","1998","1998","null"
"511","3127","false","17","false","46","125","316","null","2009","2010","null"
"512","3231","false","32","false","40","125","291","null","2008","2008","null"
"513","3448","false","0","false","36","35","702","null","2005","2005","null"
"514","2970","false","38","false","74","65","643","null","2007","2011","null"
"515","3099","false","103","false","146","80","612","null","2009","2009","null"
"516","3060","true","76","false","117","65","588","null","2010","2010","null"
"517","3521","false","3","false","240","159","154","null","2006","2007","null"
"519","2911","false","1","false","26","80","563","null","2003","2003","null"
"520","3219","false","3","false","31","80","553","null","2008","2008","null"
"521","3441","false","1","false","92","105","210","null","2002","2002","null"
"523","3232","false","38","false","40","161","291","null","2008","2008","null"
"525","2944","false","51","false","79","65","190","null","2004","2004","null"
"526","3254","false","33","false","151","125","712","null","2002","2003","null"
"527","3292","false","215","false","215","65","195","null","1995","2002","null"
"528","3508","false","1","false","14","104","788","null","2007","2007","null"
"530","2718","false","76","false","113","59","605","null","2005","2005","null"
"531","3026","false","22","false","80","170","649","null","2010","2010","null"
"532","2870","false","63","false","81","125","44","null","2009","2010","null"
"533","2736","false","0","false","180","111","543","null","2005","2005","null"
"536","2611","false","24","false","141","134","117","null","2007","2008","null"
"537","2582","false","5","false","39","127","533","null","2005","2006","null"
"540","2697","false","4","false","32","109","532","null","2010","2010","null"
"541","3009","false","14","false","104","62","649","null","2010","2010","null"
"543","3077","false","38","false","44","72","795","null","2005","2005","null"
"544","3414","false","22","false","100","56","210","null","2002","2002","null"
"545","2829","false","54","false","136","72","328","null","2009","2009","null"
"548","2943","false","29","false","70","125","410","null","2003","2003","null"
"549","3053","false","104","false","115","126","390","null","2009","2010","null"
"550","3208","false","95","false","95","36","88","null","1998","2003","null"
"551","3166","false","73","false","178","141","733","null","2005","2007","null"
"552","2782","false","82","false","82","49","369","null","2009","2010","null"
"553","2876","false","18","false","18","99","483","null","2004","2004","null"
"554","3358","true","0","false","40","65","171","null","2006","2007","null"
"555","2905","false","26","false","26","141","504","null","2004","2004","null"
"556","3078","false","1","false","44","79","795","null","2005","2005","null"
"557","3023","false","1","false","80","165","649","null","2010","2010","null"
"558","2909","false","33","false","33","35","52","null","2005","2005","null"
"559","2640","true","20","false","109","103","323","null","2010","2010","null"
"560","3365","false","1","false","4","89","569","null","2004","2005","null"
"561","2769","false","82","false","82","65","369","null","2009","2010","null"
"562","3039","false","53","false","75","125","596","null","1999","1999","null"
"563","3362","false","2","false","2","65","710","null","2005","2005","null"
"564","3173","false","7","false","52","124","575","null","2005","2007","null"
"566","2508","false","4","false","88","62","415","null","2012","2013","null"
"567","2502","false","58","false","171","141","687","null","1998","1998","null"
"569","3034","false","11","false","77","71","418","null","2008","2008","null"
"570","3404","false","1","false","67","113","723","null","2001","2001","null"
"571","2793","false","43","false","43","35","169","null","2009","2010","null"
"572","2766","false","14","false","121","109","597","null","2010","2010","null"
"573","2952","false","165","false","430","72","603","null","2010","2010","null"
"575","2946","false","32","false","98","65","574","null","2005","2005","null"
"576","2688","false","28","false","187","62","344","null","2008","2008","null"
"578","3421","false","7","false","100","16","210","null","2002","2002","null"
"579","3206","false","95","false","95","65","88","null","1998","2003","null"
"580","3000","false","15","false","32","80","818","null","1999","1999","null"
"581","2606","false","6","false","141","124","117","null","2007","2008","null"
"582","3084","false","28","false","201","124","140","null","2005","2009","null"
"584","2705","false","44","false","126","116","590","null","2011","2011","null"
"585","2604","false","45","false","141","65","117","null","2007","2008","null"
"586","3240","false","46","false","46","36","193","null","2002","2008","null"
"587","2725","false","33","false","113","124","605","null","2005","2005","null"
"588","2919","false","24","false","25","141","263","null","2004","2004","null"
"589","2750","false","130","false","139","89","347","null","2010","2011","null"
"590","3478","false","0","false","35","113","354","null","2006","2006","null"
"591","3222","false","30","false","30","134","553","null","2008","2008","null"
"592","2802","false","6","false","180","99","94","null","2010","2010","null"
"593","2768","false","41","false","41","65","708","null","2009","2010","null"
"595","2608","false","108","false","141","140","117","null","2007","2008","null"
"596","3164","false","161","false","178","65","733","null","2005","2007","null"
"597","2948","false","48","false","82","65","601","null","2006","2006","null"
"599","2960","false","37","false","138","116","603","null","2010","2010","null"
"600","2969","false","8","false","102","138","603","null","2010","2010","null"
"602","2814","false","21","false","37","170","276","null","2008","2008","null"
"603","2993","false","39","false","40","72","534","null","2002","2003","null"
"604","2875","false","32","false","70","125","110","null","2004","2004","null"
"605","3157","false","6","false","134","111","618","null","2009","2009","null"
"606","3126","false","28","false","46","141","316","null","2009","2010","null"
"607","3436","false","1","false","91","113","210","null","2002","2002","null"
"608","3143","false","37","false","170","134","540","null","2004","2008","null"
"609","2627","true","5","false","272","101","320","null","2005","2006","null"
"610","3517","false","8","false","240","152","154","null","2006","2007","null"
"611","3434","false","4","false","100","47","210","null","2002","2002","null"
"612","3148","false","6","false","96","111","124","null","2004","2004","null"
"616","3093","false","9","false","209","141","802","null","2005","2009","null"
"618","3141","false","143","false","164","161","540","null","2004","2008","null"
"619","2898","false","16","false","16","35","15","null","2003","2003","null"
"620","3480","false","1","false","36","117","354","null","2006","2006","null"
"621","3106","false","29","false","146","72","612","null","2009","2009","null"
"622","2686","false","11","false","184","111","344","null","2008","2008","null"
"625","3218","true","13","false","31","99","553","null","2008","2008","null"
"626","3432","false","16","false","100","42","210","null","2002","2002","null"
"627","2831","false","49","false","195","72","667","null","2010","2010","null"
"628","3101","false","53","false","81","80","425","null","2010","2010","null"
"629","2720","false","25","false","113","89","605","null","2005","2005","null"
"634","2612","false","22","false","141","109","117","null","2007","2008","null"
"636","2743","false","8","false","97","62","96","null","2010","2011","null"
"637","2708","false","106","false","125","134","590","null","2011","2011","null"
"639","2614","false","1","false","25","132","125","null","2003","2004","null"
"640","2698","false","1","false","32","111","532","null","2010","2010","null"
"642","2699","false","23","false","31","89","532","null","2010","2010","null"
"643","3533","false","0","false","62","101","503","null","2004","2005","null"
"644","3377","false","1","false","2","65","142","null","2005","2005","null"
"645","2746","false","2","false","116","62","293","null","2010","2011","null"
"646","2866","false","50","false","84","89","807","null","2009","2010","null"
"647","2999","false","1","false","33","73","558","null","2004","2004","null"
"648","3376","false","2","false","2","65","53","null","2006","2006","null"
"651","3109","false","12","false","81","81","425","null","2010","2010","null"
"652","3090","false","202","false","202","54","140","null","2005","2009","null"
"653","3469","false","6","false","38","35","354","null","2006","2006","null"
"654","2687","false","128","false","187","89","344","null","2008","2008","null"
"655","2883","false","26","false","54","125","208","null","2003","2003","null"
"656","3236","false","1","false","46","103","193","null","2002","2008","null"
"657","3390","false","12","false","82","30","723","null","2001","2001","null"
"658","2622","true","3","false","54","103","125","null","2003","2004","null"
"660","2691","false","3","false","31","124","532","null","2010","2010","null"
"661","3261","false","15","false","60","125","637","null","2010","2010","null"
"663","2792","false","4","false","6","132","244","null","2009","2010","null"
